#{"t_start": 1782730396.64561, "env_id": "Reacher-v5"}
r,l,t
-11.123264,50,267.218082
-10.837233,50,267.271088
-13.46586,50,267.319499
-10.840906,50,267.373407
-11.459463,50,267.436136
-13.845286,50,267.505065
-19.356802,50,267.565848
-15.545507,50,267.631623
-14.344277,50,267.693216
-15.494137,50,267.754282
-13.52993,50,267.810756
-11.815252,50,267.868125
-10.007094,50,267.922226
-14.434725,50,267.984851
-10.851336,50,268.049147
-8.927321,50,268.10921
-16.380894,50,268.159828
-11.762772,50,268.228468
-8.92514,50,268.29289
-18.938437,50,268.355662
-11.212423,50,268.419944
-8.303349,50,268.484113
-15.823085,50,269.671995
-6.759503,50,269.733433
-11.953934,50,269.792671
-15.470903,50,269.857344
-14.877113,50,269.920652
-11.674852,50,269.975776
-15.464819,50,270.043705
-9.244136,50,270.110645
-8.765892,50,270.174263
-15.456797,50,270.227139
-16.683794,50,270.295835
-9.333879,50,270.350744
-12.066199,50,270.414684
-8.069878,50,270.468497
-17.191136,50,270.530301
-8.448974,50,270.594346
-14.192702,50,270.662059
-10.885932,50,270.725308
-10.071856,50,270.787651
-17.405074,50,270.84041
-15.402868,50,270.91078
-13.039883,50,270.974756
-12.765705,50,271.037526
-8.181067,50,271.094588
-14.635267,50,271.165502
-11.350736,50,271.22591
-8.87902,50,271.290071
-6.870343,50,271.35047
-15.952853,50,271.415431
-10.644436,50,271.475457
-13.573173,50,271.531644
-8.156518,50,271.596226
-9.950936,50,271.65774
-11.718375,50,271.712956
-8.497046,50,271.779681
-9.403919,50,271.845662
-18.138817,50,271.898712
-11.246265,50,271.967085
-11.37092,50,272.030878
-16.409616,50,272.082768
-10.770357,50,272.149223
-11.588009,50,273.321111
-12.560251,50,273.369768
-14.267201,50,273.424084
-9.489454,50,273.482816
-17.100707,50,273.541692
-10.240305,50,273.594961
-10.434388,50,273.651282
-9.53735,50,273.712896
-10.281004,50,273.769068
-9.854189,50,273.828082
-7.863599,50,273.880291
-17.223346,50,273.940539
-12.370182,50,274.002358
-13.060324,50,274.058591
-9.877547,50,274.117146
-12.298659,50,274.175266
-12.497811,50,274.232806
-11.924421,50,274.295148
-15.795775,50,274.353629
-15.271271,50,274.411126
-7.891875,50,274.472368
-9.489341,50,274.530846
-9.101056,50,274.591526
-13.653243,50,274.644391
-11.847495,50,274.706324
-12.450146,50,274.760779
-12.841157,50,274.819189
-9.748893,50,274.873775
-16.975784,50,274.926025
-10.019988,50,274.98491
-10.675974,50,275.044168
-13.481185,50,275.097593
-8.580117,50,275.153329
-9.16289,50,275.205849
-15.141566,50,275.257148
-12.165804,50,275.314991
-11.413342,50,275.37229
-9.318703,50,275.433326
-12.025619,50,275.488844
-17.338814,50,275.540931
-10.45683,50,275.600616
-8.933457,50,276.759108
-8.423895,50,276.810543
-17.012659,50,276.865029
-10.695973,50,276.915283
-13.757418,50,276.976125
-10.058256,50,277.0344
-9.090971,50,277.091996
-12.082574,50,277.144403
-16.178469,50,277.199832
-11.476884,50,277.263467
-13.752825,50,277.322085
-16.157626,50,277.376184
-13.98054,50,277.430629
-6.120086,50,277.484564
-15.145829,50,277.545474
-7.315538,50,277.607812
-13.695697,50,277.660944
-12.904034,50,277.721588
-11.202402,50,277.776818
-16.58627,50,277.829895
-14.398737,50,277.88509
-19.35408,50,277.94909
-6.693064,50,278.004463
-11.253552,50,278.060651
-8.885371,50,278.117709
-14.204047,50,278.178273
-10.952738,50,278.231126
-13.629046,50,278.28076
-8.127703,50,278.330104
-10.517335,50,278.382649
-5.805915,50,278.440349
-6.778108,50,278.498672
-17.671665,50,278.562713
-14.291369,50,278.621531
-7.341314,50,278.679099
-12.298243,50,278.734915
-17.410997,50,278.78653
-18.469781,50,278.837865
-11.88134,50,278.89466
-13.652392,50,278.944372
-12.467477,50,278.995787
-10.428801,50,280.128193
-7.108344,50,280.178906
-10.804477,50,280.236801
-10.958714,50,280.2875
-10.819971,50,280.339261
-13.052744,50,280.396162
-12.494101,50,280.459108
-13.215128,50,280.518728
-10.870417,50,280.570497
-9.79174,50,280.620992
-15.422017,50,280.668646
-15.300981,50,280.717148
-8.310428,50,280.766506
-9.101344,50,280.821902
-10.542425,50,280.873477
-8.77792,50,280.925983
-14.163194,50,280.978886
-16.16834,50,281.041356
-9.24586,50,281.093233
-13.169444,50,281.143842
-8.270581,50,281.191648
-15.828462,50,281.241249
-8.205261,50,281.291512
-13.20556,50,281.343154
-14.909656,50,281.394822
-9.149864,50,281.455679
-19.426715,50,281.516881
-15.645554,50,281.58265
-9.880893,50,281.642403
-12.804959,50,281.707382
-18.037579,50,281.762641
-7.625423,50,281.82781
-14.729693,50,281.890471
-16.153705,50,281.951846
-10.255344,50,282.007765
-8.665725,50,282.061113
-12.487937,50,282.110252
-14.241129,50,282.158798
-16.322351,50,282.206933
-8.141151,50,282.257384
-8.807489,50,282.310923
-8.981259,50,283.43445
-8.587161,50,283.484344
-9.71547,50,283.539982
-12.279486,50,283.59948
-11.871237,50,283.655542
-10.837389,50,283.712206
-7.975371,50,283.768131
-14.12534,50,283.819637
-11.996799,50,283.874972
-14.371857,50,283.932599
-7.015968,50,283.988853
-14.267079,50,284.050417
-10.438255,50,284.117994
-6.711681,50,284.183421
-15.051834,50,284.252598
-6.723243,50,284.306184
-8.007386,50,284.374007
-10.359112,50,284.430703
-8.898811,50,284.486841
-14.816639,50,284.550412
-8.253807,50,284.609313
-13.011116,50,284.669788
-14.938717,50,284.7393
-9.13569,50,284.800457
-5.57849,50,284.863654
-12.858798,50,284.928893
-11.469588,50,284.992913
-15.511856,50,285.050111
-8.701169,50,285.116639
-7.125946,50,285.182768
-6.329797,50,285.243669
-8.683024,50,285.307142
-7.96023,50,285.364401
-6.712366,50,285.419353
-7.934326,50,285.484226
-16.784218,50,285.546812
-15.830356,50,285.616006
-7.469249,50,285.681519
-6.773272,50,285.740075
-15.528174,50,285.806865
-6.213727,50,285.872098
-5.64544,50,287.103838
-9.280795,50,287.153475
-12.866669,50,287.20773
-11.29386,50,287.265784
-14.24849,50,287.330076
-16.6473,50,287.396754
-6.750525,50,287.461359
-7.32399,50,287.523188
-6.718542,50,287.573767
-15.875952,50,287.632195
-10.890334,50,287.684991
-8.733326,50,287.738692
-9.681125,50,287.786948
-17.277183,50,287.841844
-15.400974,50,287.902077
-10.773429,50,287.971294
-12.686112,50,288.031341
-11.968767,50,288.10125
-16.9914,50,288.168255
-15.299247,50,288.227751
-7.716553,50,288.283488
-6.574174,50,288.33862
-7.864089,50,288.400542
-11.511302,50,288.467883
-9.133822,50,288.534109
-14.697405,50,288.597233
-14.848577,50,288.661866
-16.427517,50,288.712685
-14.242848,50,288.778836
-8.152671,50,288.845202
-15.009426,50,288.91082
-13.033163,50,288.967259
-8.547387,50,289.034193
-8.067401,50,289.093882
-10.15277,50,289.157378
-12.643058,50,289.218491
-9.105213,50,289.270154
-16.895014,50,289.335541
-7.751472,50,289.386548
-4.617609,50,289.445994
-10.690952,50,289.514041
-12.309843,50,290.729177
-12.297501,50,290.781828
-12.853031,50,290.836561
-9.579925,50,290.896497
-11.438123,50,290.954655
-6.335472,50,291.014346
-13.488303,50,291.070399
-13.329289,50,291.124754
-13.969244,50,291.171695
-5.918465,50,291.228219
-12.216288,50,291.287296
-15.22078,50,291.342812
-7.606145,50,291.393889
-10.884336,50,291.443624
-10.149241,50,291.500851
-7.681572,50,291.564626
-13.345412,50,291.618398
-12.064154,50,291.682221
-9.366477,50,291.740597
-7.808596,50,291.797058
-10.350904,50,291.855182
-10.667684,50,291.907062
-12.395701,50,291.963377
-16.539671,50,292.013838
-11.347401,50,292.064994
-14.812805,50,292.112988
-8.259226,50,292.164728
-6.114027,50,292.214087
-9.77867,50,292.278383
-12.210838,50,292.333628
-7.152738,50,292.390072
-8.340807,50,292.440908
-10.662097,50,292.493785
-13.496214,50,292.555748
-8.914763,50,292.60903
-10.480198,50,292.659214
-13.298463,50,292.712352
-10.08408,50,292.761782
-7.956744,50,292.819675
-8.767112,50,292.882778
-9.556394,50,292.948645
-7.419463,50,294.105978
-13.444784,50,294.154651
-7.945644,50,294.21653
-11.936286,50,294.276386
-11.411623,50,294.33634
-12.154201,50,294.389312
-9.174043,50,294.441685
-4.708896,50,294.490087
-6.863865,50,294.549222
-6.755451,50,294.617298
-15.34542,50,294.682332
-6.24596,50,294.750667
-11.452781,50,294.816738
-12.536633,50,294.875387
-7.822352,50,294.933786
-15.537182,50,294.986628
-8.819298,50,295.048399
-9.284211,50,295.11219
-11.648772,50,295.165242
-10.227132,50,295.219218
-10.006296,50,295.284667
-10.408189,50,295.349571
-8.008588,50,295.40286
-14.319924,50,295.457736
-13.167857,50,295.512286
-9.376887,50,295.566581
-6.962457,50,295.617116
-15.64265,50,295.665435
-8.797795,50,295.715009
-14.76406,50,295.768567
-11.61514,50,295.829727
-14.482874,50,295.892927
-6.878745,50,295.951004
-8.432302,50,296.014385
-16.054424,50,296.068983
-12.324062,50,296.125606
-12.807227,50,296.180547
-11.47953,50,296.234746
-7.174271,50,296.297459
-7.161391,50,296.35712
-7.759195,50,296.418196
-7.195618,50,297.606481
-10.033149,50,297.666563
-10.38332,50,297.716106
-9.312353,50,297.771392
-13.391024,50,297.833942
-10.863953,50,297.888743
-13.093831,50,297.945165
-8.697514,50,297.99796
-13.892092,50,298.057845
-10.931556,50,298.118935
-7.874536,50,298.170543
-9.251647,50,298.225492
-13.63117,50,298.275981
-13.719331,50,298.327708
-7.047005,50,298.386106
-14.044323,50,298.448428
-7.706797,50,298.507944
-6.795311,50,298.5662
-10.283763,50,298.615478
-14.996351,50,298.672028
-12.088665,50,298.723176
-9.564387,50,298.777918
-10.170685,50,298.82723
-13.834849,50,298.888018
-12.831481,50,298.954714
-14.329791,50,299.019896
-6.918818,50,299.075744
-16.366836,50,299.145944
-9.786044,50,299.19827
-11.068937,50,299.25961
-7.712211,50,299.311945
-15.965452,50,299.371121
-7.270905,50,299.438103
-11.442991,50,299.503727
-6.707539,50,299.556319
-16.576106,50,299.618161
-8.321543,50,299.683747
-16.001668,50,299.751136
-8.189477,50,299.804217
-8.893073,50,299.87239
-11.112401,50,299.939107
-15.90009,50,301.16611
-10.590717,50,301.231783
-6.862528,50,301.298281
-16.619229,50,301.34967
-16.682778,50,301.411856
-8.688811,50,301.477296
-13.560858,50,301.544851
-11.237243,50,301.608874
-13.043509,50,301.669408
-10.155553,50,301.730687
-10.631104,50,301.794137
-8.749686,50,301.857129
-15.996795,50,301.922963
-10.950296,50,301.985829
-8.386483,50,302.050047
-10.68458,50,302.114658
-5.199013,50,302.173218
-10.775415,50,302.245477
-15.97747,50,302.31148
-13.43109,50,302.369347
-13.150756,50,302.42886
-14.388552,50,302.492174
-11.618105,50,302.553493
-13.179615,50,302.61962
-8.168684,50,302.683903
-6.180969,50,302.750805
-6.443673,50,302.813401
-8.45724,50,302.878177
-10.684545,50,302.938879
-10.69394,50,302.989564
-11.396848,50,303.053394
-7.488211,50,303.118513
-11.508745,50,303.173153
-15.643703,50,303.233673
-12.624668,50,303.296202
-7.279246,50,303.359796
-8.261509,50,303.423492
-11.891537,50,303.491538
-14.810675,50,303.546506
-11.364132,50,303.606075
-7.584513,50,303.671898
-5.500613,50,304.85304
-7.355013,50,304.906858
-10.436877,50,304.959814
-11.268443,50,305.024023
-14.394184,50,305.076725
-11.650393,50,305.137129
-13.14969,50,305.187017
-6.702549,50,305.247143
-7.20444,50,305.29694
-9.664802,50,305.356761
-7.915569,50,305.418223
-6.507106,50,305.473794
-8.746666,50,305.542248
-10.091899,50,305.606801
-9.633457,50,305.664678
-9.31294,50,305.728354
-6.87356,50,305.791238
-7.75296,50,305.843096
-11.864528,50,305.904875
-8.090525,50,305.968342
-10.940566,50,306.036278
-15.560378,50,306.102099
-14.125892,50,306.155842
-14.526713,50,306.218572
-10.72876,50,306.281362
-14.348462,50,306.34395
-10.606501,50,306.408601
-5.639777,50,306.46373
-10.332549,50,306.531474
-16.765907,50,306.596547
-6.784028,50,306.66015
-4.697143,50,306.71422
-10.226561,50,306.772686
-8.247425,50,306.825063
-12.252758,50,306.886506
-7.750523,50,306.9522
-7.179979,50,307.006326
-8.526913,50,307.06654
-16.369458,50,307.133939
-9.813094,50,307.193872
-7.696655,50,307.245886
-7.298126,50,308.388333
-11.217816,50,308.439916
-9.016235,50,308.492149
-11.173911,50,308.546357
-11.135857,50,308.603667
-13.907834,50,308.661571
-8.570583,50,308.719182
-13.506887,50,308.77079
-9.798097,50,308.828047
-15.271816,50,308.880714
-12.715496,50,308.928954
-8.864982,50,308.98169
-9.337122,50,309.035203
-15.286334,50,309.087477
-6.606796,50,309.142348
-8.135722,50,309.194233
-7.707775,50,309.249232
-9.433751,50,309.295447
-10.727558,50,309.343589
-8.144351,50,309.39803
-9.706982,50,309.462513
-7.308603,50,309.523857
-11.753924,50,309.584971
-11.045357,50,309.650803
-9.259266,50,309.702891
-11.089105,50,309.761765
-14.975514,50,309.813698
-10.823526,50,309.867065
-10.888715,50,309.916337
-15.410581,50,309.967666
-9.027349,50,310.017003
-7.965666,50,310.077519
-8.400636,50,310.135111
-9.470821,50,310.199634
-11.168501,50,310.260142
-13.706655,50,310.314996
-16.254584,50,310.367579
-10.223181,50,310.417784
-11.681424,50,310.483671
-12.696434,50,310.541767
-8.302018,50,310.595821
-5.9806,50,311.751733
-11.016646,50,311.8041
-16.142624,50,311.86017
-6.104818,50,311.918931
-7.7966,50,311.978058
-7.113434,50,312.030144
-7.107733,50,312.081164
-15.99529,50,312.140277
-7.702253,50,312.208594
-7.495534,50,312.268438
-8.164319,50,312.320703
-12.685114,50,312.372812
-8.871007,50,312.420701
-8.153638,50,312.481131
-7.107573,50,312.551023
-6.44001,50,312.60275
-11.589216,50,312.671861
-11.425555,50,312.733122
-11.786772,50,312.784296
-7.152096,50,312.846672
-12.921201,50,312.9098
-8.489886,50,312.962636
-14.550432,50,313.021323
-13.474353,50,313.087271
-12.58795,50,313.149896
-10.573519,50,313.213856
-15.117495,50,313.271884
-11.55276,50,313.321157
-12.635777,50,313.378669
-7.741742,50,313.440884
-10.80962,50,313.503079
-14.227409,50,313.555483
-5.848144,50,313.605754
-11.116802,50,313.654956
-10.538626,50,313.706507
-12.63617,50,313.774194
-10.99733,50,313.842291
-9.685454,50,313.891698
-7.622805,50,313.945612
-9.558531,50,314.008747
-13.485577,50,314.066215
-12.670335,50,315.219738
-11.498912,50,315.268815
-6.993286,50,315.323543
-16.932285,50,315.381303
-12.799092,50,315.431863
-8.247411,50,315.485074
-8.42316,50,315.554075
-11.177529,50,315.607039
-7.197979,50,315.664786
-13.403316,50,315.725744
-7.784891,50,315.794428
-8.824641,50,315.859745
-15.286967,50,315.923706
-10.207054,50,315.98449
-12.546395,50,316.040106
-9.070693,50,316.106823
-12.709685,50,316.161912
-6.360136,50,316.21296
-7.743999,50,316.27969
-10.775396,50,316.337012
-8.005539,50,316.402926
-15.870164,50,316.465039
-6.834442,50,316.526
-9.635814,50,316.581949
-14.224564,50,316.645441
-12.741856,50,316.715043
-8.148269,50,316.776107
-15.338674,50,316.846987
-5.118211,50,316.907991
-8.896682,50,316.970112
-6.462981,50,317.03517
-12.077653,50,317.099221
-7.516113,50,317.162899
-13.327005,50,317.227084
-16.318818,50,317.289478
-6.601422,50,317.342157
-7.468381,50,317.409658
-6.686373,50,317.474158
-8.603095,50,317.529018
-5.555102,50,317.577191
-14.017136,50,317.629009
-16.26543,50,318.844314
-6.632729,50,318.906162
-6.172153,50,318.964827
-15.564063,50,319.014151
-8.801803,50,319.083802
-14.055822,50,319.142441
-10.434073,50,319.194025
-14.206575,50,319.258201
-10.652002,50,319.316293
-13.713239,50,319.379099
-10.10898,50,319.430695
-11.087008,50,319.493688
-14.353276,50,319.56248
-7.933316,50,319.627457
-7.908093,50,319.687858
-10.199182,50,319.744903
-5.858177,50,319.804899
-8.728785,50,319.873801
-6.422936,50,319.93318
-11.381669,50,319.999956
-11.035822,50,320.068699
-15.296942,50,320.127356
-9.584395,50,320.183512
-15.998086,50,320.242915
-7.757296,50,320.298285
-15.558285,50,320.359315
-13.185149,50,320.424938
-14.001208,50,320.48817
-7.690146,50,320.554975
-16.243226,50,320.618037
-14.345026,50,320.682797
-7.784011,50,320.743528
-10.450373,50,320.806781
-11.526418,50,320.87117
-12.661583,50,320.936798
-13.54307,50,321.000462
-8.603452,50,321.062204
-10.088837,50,321.124069
-13.527992,50,321.18833
-6.887934,50,321.242034
-8.066993,50,321.312488
-13.255983,50,322.551871
-16.439461,50,322.600256
-13.270538,50,322.664456
-6.019682,50,322.73445
-11.268254,50,322.797985
-15.494126,50,322.850628
-11.987283,50,322.91837
-7.376427,50,322.979577
-7.496072,50,323.04241
-9.421558,50,323.106978
-5.547778,50,323.167295
-9.632939,50,323.219198
-7.110338,50,323.28398
-17.027678,50,323.332082
-11.222838,50,323.392668
-6.693857,50,323.454528
-10.308472,50,323.504425
-15.374308,50,323.557183
-12.380197,50,323.618739
-8.824944,50,323.675756
-6.59332,50,323.73171
-6.520891,50,323.789777
-15.197118,50,323.839717
-13.689007,50,323.902092
-7.686436,50,323.960402
-14.809977,50,324.014666
-7.87364,50,324.071378
-7.571929,50,324.127295
-9.752381,50,324.186337
-16.196897,50,324.246502
-12.675787,50,324.31367
-7.035278,50,324.371722
-10.87384,50,324.424575
-6.618372,50,324.491607
-7.089388,50,324.546946
-7.035108,50,324.602134
-6.653044,50,324.652882
-12.731994,50,324.705164
-7.512974,50,324.764588
-10.396696,50,324.831861
-11.06652,50,324.883382
-10.702586,50,325.922119
-15.532843,50,325.975018
-8.899986,50,326.028666
-12.207942,50,326.085615
-11.087778,50,326.147923
-13.360739,50,326.209913
-11.355183,50,326.258631
-13.14642,50,326.313029
-10.523913,50,326.367804
-8.176137,50,326.438214
-15.79006,50,326.505696
-6.982532,50,326.566721
-10.848756,50,326.624477
-8.307569,50,326.693852
-11.414507,50,326.747244
-12.890475,50,326.811067
-15.818452,50,326.886749
-11.707545,50,326.95775
-8.425264,50,327.023494
-15.331619,50,327.076012
-10.327157,50,327.129806
-9.965874,50,327.184024
-11.952383,50,327.240184
-13.489205,50,327.294148
-7.596661,50,327.36503
-14.022282,50,327.427896
-5.673167,50,327.489906
-4.806774,50,327.544361
-8.702759,50,327.60262
-14.422204,50,327.663859
-7.13374,50,327.723679
-9.175161,50,327.776663
-8.880026,50,327.827152
-13.291687,50,327.880507
-7.282455,50,327.953957
-7.962329,50,328.021755
-14.650451,50,328.085864
-10.525898,50,328.137196
-13.384145,50,328.195486
-9.174436,50,328.245598
-7.338263,50,328.306812
-10.245256,50,329.488104
-9.963027,50,329.538584
-16.68718,50,329.590243
-13.33263,50,329.64502
-13.433482,50,329.69814
-13.618305,50,329.749341
-6.221088,50,329.798704
-9.668683,50,329.847695
-6.707865,50,329.896926
-8.56475,50,329.945426
-13.602524,50,329.99622
-10.650842,50,330.052539
-13.083973,50,330.109394
-15.236187,50,330.165099
-10.183153,50,330.220371
-10.101962,50,330.293964
-11.98257,50,330.352017
-7.726515,50,330.404537
-8.503575,50,330.456779
-13.313806,50,330.510568
-11.124734,50,330.566226
-7.839618,50,330.619171
-5.267046,50,330.668207
-12.941179,50,330.716589
-9.171023,50,330.767051
-10.466055,50,330.820744
-7.276695,50,330.87095
-6.380884,50,330.923304
-12.622012,50,330.972549
-9.768695,50,331.023048
-6.199604,50,331.07244
-8.387223,50,331.123662
-9.207955,50,331.17889
-10.342963,50,331.22907
-14.202026,50,331.279999
-7.292638,50,331.331047
-9.090191,50,331.379645
-13.320805,50,331.429002
-14.850096,50,331.478279
-11.548298,50,331.532507
-9.381012,50,331.581964
-10.934984,50,332.573348
-5.926894,50,332.622118
-13.045181,50,332.673295
-15.666501,50,332.726811
-7.325903,50,332.781463
-10.751327,50,332.835248
-11.976267,50,332.887455
-6.47633,50,332.9356
-9.852994,50,332.985024
-13.682337,50,333.034403
-10.10681,50,333.082795
-7.946095,50,333.134051
-9.987069,50,333.188091
-13.274843,50,333.238555
-6.781754,50,333.287863
-9.020983,50,333.341146
-16.90193,50,333.393635
-12.22135,50,333.446546
-7.795926,50,333.494709
-12.797131,50,333.54525
-8.835118,50,333.596974
-6.813445,50,333.651108
-13.491133,50,333.708495
-11.895581,50,333.758833
-7.748765,50,333.8074
-6.312641,50,333.863368
-12.71173,50,333.914065
-7.733271,50,333.966799
-15.629239,50,334.018172
-9.20892,50,334.079708
-13.829482,50,334.132915
-7.464392,50,334.187721
-6.481282,50,334.244733
-10.890122,50,334.304192
-8.802441,50,334.357178
-11.356318,50,334.413288
-11.828611,50,334.466649
-13.865204,50,334.515914
-5.984728,50,334.569088
-14.309173,50,334.625262
-11.857792,50,334.681673
-6.863712,50,335.774071
-12.278162,50,335.836296
-12.030591,50,335.892227
-6.490135,50,335.959904
-7.169489,50,336.021294
-13.778547,50,336.077561
-7.774343,50,336.130757
-14.393628,50,336.182777
-15.528051,50,336.236713
-16.145368,50,336.286709
-11.142021,50,336.335741
-5.809631,50,336.385704
-9.064187,50,336.433806
-12.940756,50,336.484813
-14.467927,50,336.534499
-8.956956,50,336.585247
-15.019086,50,336.635584
-10.984192,50,336.692381
-10.360271,50,336.747673
-7.223724,50,336.801397
-16.115617,50,336.858404
-9.584675,50,336.916191
-8.626853,50,336.974958
-8.108958,50,337.032295
-7.675723,50,337.089402
-7.288008,50,337.139102
-7.126508,50,337.191678
-8.071092,50,337.240268
-5.617913,50,337.294901
-14.515274,50,337.348203
-6.886254,50,337.396684
-8.763799,50,337.452991
-11.248761,50,337.512128
-14.449485,50,337.562374
-11.858794,50,337.61565
-10.641802,50,337.66969
-7.668728,50,337.730872
-12.429973,50,337.783312
-6.082542,50,337.837033
-12.693843,50,337.895212
-8.564694,50,337.947587
-10.060796,50,339.033843
-6.519778,50,339.082168
-13.361092,50,339.137975
-11.588185,50,339.189641
-9.930168,50,339.243841
-7.121682,50,339.297011
-10.202249,50,339.347819
-11.834847,50,339.402292
-10.841086,50,339.459227
-7.797196,50,339.510652
-10.00521,50,339.562837
-13.061988,50,339.620227
-12.916948,50,339.672732
-12.044442,50,339.722625
-10.86733,50,339.77404
-9.089845,50,339.823504
-11.372124,50,339.875233
-8.300556,50,339.933531
-7.752264,50,339.984149
-11.323658,50,340.036443
-14.180451,50,340.086944
-6.85187,50,340.142918
-8.712006,50,340.197738
-6.979889,50,340.246468
-14.7102,50,340.300563
-11.943385,50,340.352758
-6.715211,50,340.40407
-8.172321,50,340.454229
-14.424973,50,340.509141
-8.187513,50,340.561566
-7.284266,50,340.617235
-9.244798,50,340.671284
-7.773315,50,340.724059
-9.319693,50,340.77788
-9.486209,50,340.840444
-11.643038,50,340.908921
-6.414901,50,340.966852
-9.799946,50,341.024432
-13.298838,50,341.081908
-11.59821,50,341.13821
-12.368728,50,341.19292
-10.292227,50,342.243698
-6.768787,50,342.298695
-6.164566,50,342.351225
-8.668043,50,342.403649
-7.02005,50,342.456021
-9.469684,50,342.507668
-6.727696,50,342.566332
-6.477086,50,342.625525
-14.795765,50,342.682102
-11.651442,50,342.739103
-7.818791,50,342.802253
-15.035377,50,342.860732
-6.585101,50,342.916771
-9.919255,50,342.974088
-12.456663,50,343.031828
-11.521954,50,343.089367
-16.002813,50,343.14378
-9.660436,50,343.198443
-13.192803,50,343.254775
-8.655887,50,343.310601
-7.468895,50,343.368069
-11.698194,50,343.423687
-6.662541,50,343.480607
-12.26176,50,343.539986
-13.476148,50,343.588716
-10.980082,50,343.642633
-10.864318,50,343.69725
-12.157898,50,343.752843
-7.85215,50,343.812604
-7.076502,50,343.869225
-13.903164,50,343.920287
-9.766072,50,343.972892
-9.273921,50,344.026083
-13.786435,50,344.081798
-14.326913,50,344.136559
-7.533217,50,344.18904
-9.114312,50,344.245258
-7.115336,50,344.30167
-7.589678,50,344.353267
-7.365465,50,344.407356
-14.102307,50,345.50421
-10.492693,50,345.560876
-11.368654,50,345.618008
-7.24964,50,345.67335
-5.861009,50,345.729514
-10.900587,50,345.784493
-8.298947,50,345.839205
-11.732675,50,345.897685
-8.19662,50,345.95047
-12.307246,50,346.008165
-9.77397,50,346.066107
-8.898752,50,346.123628
-11.742669,50,346.176532
-8.710466,50,346.231312
-7.248466,50,346.284045
-12.211058,50,346.336894
-11.815315,50,346.388975
-13.547955,50,346.44602
-17.089685,50,346.50032
-13.262809,50,346.555577
-10.272102,50,346.609889
-8.905829,50,346.665475
-9.264168,50,346.716241
-11.69343,50,346.771169
-15.253913,50,346.827242
-6.94274,50,346.880334
-14.159117,50,346.934334
-5.095361,50,346.990648
-6.656183,50,347.044666
-9.654234,50,347.09779
-14.178666,50,347.151251
-13.608873,50,347.20611
-12.044907,50,347.262635
-9.636272,50,347.317242
-14.202868,50,347.386374
-15.485383,50,347.443827
-8.534762,50,347.498517
-11.476949,50,347.548286
-11.519261,50,347.600559
-12.500395,50,347.658013
-10.739499,50,347.711201
-13.341579,50,348.755019
-12.025131,50,348.805923
-6.810339,50,348.859446
-7.006394,50,348.915061
-14.30472,50,348.964019
-14.962051,50,349.017726
-6.840334,50,349.074643
-11.88081,50,349.124724
-7.733574,50,349.177525
-4.628164,50,349.230524
-15.554179,50,349.283118
-15.091836,50,349.333778
-10.639105,50,349.381999
-7.041187,50,349.430746
-14.174383,50,349.482734
-9.433167,50,349.539254
-9.283788,50,349.592915
-7.371544,50,349.645304
-13.974395,50,349.691768
-15.735241,50,349.742359
-6.917111,50,349.790944
-14.176417,50,349.839573
-16.063714,50,349.888293
-5.815535,50,349.940465
-10.466345,50,349.996502
-10.425405,50,350.044191
-7.897784,50,350.092398
-6.974278,50,350.139721
-7.24031,50,350.188917
-5.274909,50,350.237841
-10.729026,50,350.286391
-6.562059,50,350.339522
-9.019177,50,350.386724
-10.973303,50,350.437163
-7.744878,50,350.483627
-15.259637,50,350.532228
-6.141787,50,350.580928
-7.651595,50,350.6339
-10.901717,50,350.689652
-13.50145,50,350.741011
-10.025744,50,350.793219
-13.55358,50,351.842666
-6.537424,50,351.895711
-9.108059,50,351.949032
-13.552291,50,352.007336
-7.892364,50,352.060173
-10.975468,50,352.115995
-9.925745,50,352.169393
-14.621723,50,352.22304
-11.624955,50,352.275485
-11.055228,50,352.327309
-6.919227,50,352.378444
-10.06003,50,352.437493
-6.793144,50,352.495002
-8.431034,50,352.551329
-12.953383,50,352.605158
-7.895043,50,352.661122
-11.319259,50,352.712391
-11.579281,50,352.763999
-10.322324,50,352.814928
-10.954258,50,352.869368
-9.615545,50,352.924434
-12.782707,50,352.977697
-9.40076,50,353.033256
-10.28467,50,353.089001
-8.800629,50,353.142691
-10.063215,50,353.197272
-16.299856,50,353.247859
-7.942606,50,353.298761
-8.100466,50,353.346404
-11.717286,50,353.402214
-5.600246,50,353.453058
-6.632177,50,353.507965
-5.259635,50,353.561764
-15.0445,50,353.610669
-9.334226,50,353.660474
-8.063801,50,353.713906
-10.620284,50,353.763205
-5.881126,50,353.81279
-6.291714,50,353.860652
-10.32218,50,353.9117
-10.051048,50,353.959668
-12.204292,50,354.995315
-15.682259,50,355.048034
-7.344495,50,355.096681
-8.402086,50,355.150928
-8.217963,50,355.202749
-11.822184,50,355.258917
-4.968545,50,355.309778
-12.01316,50,355.357554
-6.934593,50,355.410979
-6.299522,50,355.464089
-7.57405,50,355.513375
-12.915124,50,355.564325
-12.599164,50,355.620155
-7.357242,50,355.670084
-13.822296,50,355.722714
-15.063859,50,355.77794
-7.871267,50,355.829409
-7.939818,50,355.884121
-11.332576,50,355.93634
-12.907055,50,355.987079
-9.85613,50,356.040756
-14.407159,50,356.088289
-5.703133,50,356.136837
-7.324297,50,356.189295
-7.222362,50,356.238234
-6.675441,50,356.286153
-8.510312,50,356.332773
-9.455206,50,356.38502
